customer_id,signup_date,churn_date,duration_days,churn_event,plan_type,region,channel
16471,2025-03-31,2025-11-29,243,1,Enterprise,NA,Organic
16472,2024-02-16,2024-04-21,65,1,Pro,APAC,Email
16473,2023-04-24,2023-12-04,224,1,Pro,LATAM,Organic
16474,2024-07-28,2025-12-31,521,0,Basic,APAC,Ads
16475,2024-02-03,2024-04-07,64,1,Basic,NA,Organic
16476,2023-05-04,2023-11-16,196,1,Basic,EU,Social
16477,2023-03-27,2024-03-18,357,1,Basic,APAC,Organic
16478,2023-02-16,2024-06-04,474,1,Basic,LATAM,Ads
16479,2025-08-01,2025-12-31,152,0,Basic,NA,Ads
16480,2025-03-14,2025-12-31,292,0,Basic,NA,Social
16481,2024-01-24,2025-12-31,707,0,Pro,LATAM,Affiliate
16482,2024-07-29,2024-08-02,4,1,Pro,NA,Organic
16483,2024-09-23,2025-02-10,140,1,Basic,EU,Ads
16484,2024-12-14,2025-12-31,382,0,Pro,APAC,Ads
16485,2025-12-05,2025-12-31,26,0,Basic,SA,Email
16486,2024-09-13,2024-10-14,31,1,Pro,EU,Social
16487,2023-02-15,2023-07-16,151,1,Basic,EU,Organic
16488,2024-12-24,2025-10-15,295,1,Basic,EU,Ads
16489,2024-06-23,2025-01-19,210,1,Pro,NA,Ads
16490,2023-03-28,2023-05-29,62,1,Basic,EU,Email
16491,2025-03-13,2025-12-31,293,0,Enterprise,EU,Affiliate
16492,2023-09-22,2024-02-01,132,1,Basic,NA,Social
16493,2025-11-11,2025-12-31,50,0,Pro,NA,Ads
16494,2024-12-03,2025-12-31,393,0,Basic,NA,Referral
16495,2023-08-20,2025-01-23,522,1,Basic,EU,Ads
16496,2023-07-05,2024-06-06,337,1,Pro,SA,Social
16497,2023-11-22,2024-01-23,62,1,Pro,SA,Email
16498,2024-02-01,2025-07-01,516,1,Pro,APAC,Referral
16499,2025-12-24,2025-12-31,7,0,Basic,LATAM,Ads
16500,2025-08-13,2025-10-21,69,1,Basic,MENA,Social
16501,2024-07-08,2025-02-02,209,1,Basic,LATAM,Email
16502,2025-01-02,2025-02-15,44,1,Basic,EU,Organic
16503,2025-11-06,2025-12-31,55,0,Pro,APAC,Referral
16504,2025-03-07,2025-12-31,299,0,Basic,NA,Referral
16505,2024-01-26,2024-09-01,219,1,Pro,APAC,Organic
16506,2023-02-13,2023-04-17,63,1,Basic,EU,Organic
16507,2025-06-19,2025-12-31,195,0,Basic,APAC,Ads
16508,2024-04-26,2025-12-01,584,1,Basic,APAC,Organic
16509,2024-07-19,2025-12-05,504,1,Basic,NA,Organic
16510,2023-08-08,2025-12-31,876,0,Basic,LATAM,Email
16511,2025-02-10,2025-10-21,253,1,Basic,NA,Email
16512,2024-02-13,2025-03-19,400,1,Pro,NA,Ads
16513,2024-04-15,2024-09-07,145,1,Pro,EU,Organic
16514,2025-12-20,2025-12-31,11,0,Pro,NA,Ads
16515,2023-06-15,2024-08-09,421,1,Basic,SA,Referral
16516,2024-11-02,2025-06-23,233,1,Basic,NA,Organic
16517,2023-04-21,2023-08-28,129,1,Basic,NA,Social
16518,2024-07-02,2024-11-18,139,1,Basic,NA,Organic
16519,2025-10-23,2025-12-31,69,0,Basic,NA,Organic
16520,2025-11-02,2025-12-31,59,0,Enterprise,NA,Referral
16521,2023-12-10,2024-03-18,99,1,Basic,EU,Organic
16522,2023-11-28,2023-12-12,14,1,Basic,NA,Organic
16523,2023-09-21,2024-07-03,286,1,Pro,APAC,Social
16524,2023-03-24,2025-11-19,971,1,Basic,APAC,Ads
16525,2025-02-15,2025-03-03,16,1,Pro,EU,Email
16526,2025-07-12,2025-12-14,155,1,Pro,SA,Organic
16527,2023-11-30,2024-03-14,105,1,Basic,APAC,Email
16528,2024-10-19,2025-11-19,396,1,Pro,NA,Email
16529,2024-03-29,2025-04-29,396,1,Basic,SA,Ads
16530,2024-11-03,2025-08-08,278,1,Pro,LATAM,Affiliate
16531,2025-01-10,2025-05-01,111,1,Basic,APAC,Ads
16532,2023-11-29,2024-03-30,122,1,Basic,APAC,Affiliate
16533,2023-11-06,2025-12-31,786,0,Pro,APAC,Organic
16534,2024-12-27,2025-12-31,369,0,Basic,SA,Email
16535,2023-12-20,2025-03-16,452,1,Pro,EU,Affiliate
16536,2025-04-03,2025-12-31,272,0,Basic,NA,Affiliate
16537,2023-05-25,2025-12-31,951,0,Pro,NA,Social
16538,2025-10-30,2025-12-31,62,0,Basic,EU,Ads
16539,2025-12-03,2025-12-31,28,0,Enterprise,NA,Organic
16540,2025-06-28,2025-10-20,114,1,Basic,NA,Ads
16541,2025-01-30,2025-12-31,335,0,Basic,NA,Organic
16542,2024-05-09,2024-11-17,192,1,Pro,NA,Ads
16543,2024-10-03,2025-12-31,454,0,Enterprise,APAC,Referral
16544,2024-06-14,2025-02-07,238,1,Enterprise,APAC,Social
16545,2024-05-27,2025-12-31,583,0,Basic,NA,Email
16546,2023-05-10,2023-08-29,111,1,Pro,NA,Affiliate
16547,2025-10-04,2025-12-31,88,0,Basic,NA,Social
16548,2025-01-03,2025-12-31,362,0,Pro,EU,Ads
16549,2025-08-04,2025-12-31,149,0,Basic,EU,Referral
16550,2025-09-28,2025-12-31,94,0,Basic,LATAM,Email
16551,2024-04-08,2025-12-31,632,0,Pro,LATAM,Referral
16552,2023-05-21,2023-11-11,174,1,Pro,NA,Ads
16553,2025-05-31,2025-08-13,74,1,Pro,NA,Ads
16554,2024-03-31,2025-01-06,281,1,Pro,LATAM,Ads
16555,2024-03-09,2024-03-11,2,1,Pro,EU,Organic
16556,2023-06-22,2025-12-31,923,0,Basic,NA,Affiliate
16557,2024-04-17,2025-12-31,623,0,Pro,NA,Affiliate
16558,2025-10-16,2025-12-31,76,0,Pro,APAC,Affiliate
16559,2025-07-05,2025-11-06,124,1,Basic,NA,Ads
16560,2024-03-14,2024-05-16,63,1,Pro,NA,Organic
16561,2025-10-12,2025-12-31,80,0,Pro,EU,Ads
16562,2025-12-16,2025-12-31,15,0,Enterprise,EU,Affiliate
16563,2024-05-12,2025-12-31,598,0,Basic,NA,Social
16564,2023-06-18,2024-03-03,259,1,Basic,APAC,Organic
16565,2025-09-15,2025-12-31,107,0,Enterprise,NA,Organic
16566,2024-07-14,2025-12-31,535,0,Basic,NA,Email
16567,2024-03-03,2025-07-01,485,1,Pro,NA,Ads
16568,2024-02-23,2025-12-31,677,0,Enterprise,EU,Organic
16569,2024-03-30,2024-05-18,49,1,Pro,APAC,Organic
16570,2024-12-14,2025-12-31,382,0,Enterprise,LATAM,Social
16571,2023-07-21,2024-07-24,369,1,Basic,NA,Affiliate
16572,2023-06-28,2025-12-31,917,0,Basic,SA,Organic
16573,2023-02-26,2024-12-09,652,1,Basic,EU,Organic
16574,2025-08-03,2025-12-31,150,0,Pro,NA,Organic
16575,2024-05-15,2024-11-10,179,1,Basic,EU,Ads
16576,2025-01-08,2025-12-31,357,0,Pro,NA,Referral
16577,2023-04-22,2025-03-23,701,1,Basic,NA,Ads
16578,2024-12-15,2025-12-31,381,0,Enterprise,LATAM,Organic
16579,2025-05-26,2025-12-31,219,0,Basic,NA,Ads
16580,2025-12-15,2025-12-31,16,0,Basic,NA,Organic
16581,2025-03-23,2025-07-04,103,1,Pro,EU,Organic
16582,2025-08-21,2025-12-31,132,0,Pro,EU,Affiliate
16583,2025-12-13,2025-12-31,18,0,Basic,EU,Referral
16584,2023-02-06,2025-01-01,695,1,Enterprise,NA,Ads
16585,2025-10-09,2025-10-24,15,1,Basic,NA,Ads
16586,2025-05-12,2025-05-24,12,1,Basic,LATAM,Organic
16587,2025-01-01,2025-12-08,341,1,Basic,EU,Referral
16588,2025-03-20,2025-04-08,19,1,Pro,NA,Affiliate
16589,2025-10-21,2025-11-21,31,1,Basic,NA,Ads
16590,2023-01-23,2024-08-06,561,1,Pro,NA,Ads
16591,2025-03-06,2025-12-31,300,0,Basic,EU,Ads
16592,2024-05-10,2024-07-06,57,1,Basic,LATAM,Ads
16593,2025-06-18,2025-12-31,196,0,Basic,EU,Ads
16594,2024-02-29,2024-07-13,135,1,Enterprise,APAC,Ads
16595,2024-11-30,2025-12-31,396,0,Pro,APAC,Organic
16596,2023-01-18,2023-12-20,336,1,Basic,APAC,Organic
16597,2024-09-18,2025-12-31,469,0,Basic,APAC,Email
16598,2025-11-28,2025-12-31,33,0,Basic,EU,Ads
16599,2023-07-30,2023-07-30,0,1,Pro,EU,Social
16600,2024-07-18,2024-08-09,22,1,Basic,EU,Affiliate
16601,2025-08-29,2025-09-17,19,1,Basic,NA,Referral
16602,2023-05-13,2024-09-27,503,1,Basic,EU,Ads
16603,2024-03-24,2025-12-31,647,0,Pro,EU,Referral
16604,2023-09-21,2025-12-31,832,0,Basic,NA,Referral
16605,2023-04-21,2023-10-17,179,1,Basic,NA,Affiliate
16606,2025-04-29,2025-08-09,102,1,Pro,EU,Email
16607,2025-06-19,2025-10-13,116,1,Basic,LATAM,Ads
16608,2025-01-28,2025-06-03,126,1,Pro,NA,Ads
16609,2025-05-10,2025-12-31,235,0,Basic,LATAM,Referral
16610,2025-06-15,2025-10-05,112,1,Basic,APAC,Social
16611,2025-05-11,2025-07-02,52,1,Basic,NA,Organic
16612,2023-07-12,2024-02-08,211,1,Pro,NA,Social
16613,2024-05-29,2025-12-31,581,0,Basic,NA,Social
16614,2025-02-28,2025-07-21,143,1,Basic,LATAM,Ads
16615,2025-08-25,2025-12-31,128,0,Basic,LATAM,Ads
16616,2023-03-25,2023-05-28,64,1,Basic,EU,Ads
16617,2025-03-08,2025-04-05,28,1,Basic,NA,Organic
16618,2023-03-21,2023-06-26,97,1,Basic,LATAM,Organic
16619,2024-06-05,2025-12-31,574,0,Basic,NA,Affiliate
16620,2023-08-22,2025-07-30,708,1,Basic,SA,Referral
16621,2023-09-01,2023-09-25,24,1,Basic,EU,Ads
16622,2025-04-28,2025-07-25,88,1,Basic,APAC,Organic
16623,2024-01-28,2024-07-06,160,1,Basic,EU,Referral
16624,2023-01-09,2023-04-11,92,1,Basic,NA,Ads
16625,2024-09-04,2025-07-03,302,1,Basic,NA,Ads
16626,2025-03-17,2025-06-19,94,1,Pro,SA,Organic
16627,2024-12-15,2025-02-18,65,1,Pro,EU,Email
16628,2023-04-20,2024-01-07,262,1,Basic,NA,Affiliate
16629,2025-04-13,2025-11-05,206,1,Pro,APAC,Affiliate
16630,2023-09-23,2024-10-08,381,1,Enterprise,LATAM,Referral
16631,2025-09-02,2025-11-10,69,1,Basic,NA,Organic
16632,2025-08-12,2025-11-30,110,1,Basic,EU,Organic
16633,2025-06-25,2025-07-22,27,1,Enterprise,NA,Ads
16634,2024-11-02,2025-04-01,150,1,Pro,LATAM,Ads
16635,2023-06-25,2024-03-02,251,1,Pro,NA,Affiliate
16636,2024-06-08,2024-09-09,93,1,Basic,EU,Organic
16637,2025-12-26,2025-12-31,5,0,Basic,EU,Social
16638,2025-08-09,2025-12-31,144,0,Basic,APAC,Ads
16639,2025-11-24,2025-12-31,37,0,Pro,NA,Affiliate
16640,2024-05-19,2024-07-20,62,1,Basic,EU,Ads
16641,2025-04-28,2025-07-10,73,1,Pro,EU,Organic
16642,2025-08-20,2025-12-31,133,0,Enterprise,LATAM,Referral
16643,2024-04-16,2024-10-03,170,1,Basic,EU,Ads
16644,2024-06-06,2025-12-18,560,1,Basic,NA,Ads
16645,2025-05-29,2025-12-31,216,0,Pro,NA,Affiliate
16646,2023-10-01,2025-01-21,478,1,Basic,MENA,Organic
16647,2023-02-23,2023-09-08,197,1,Enterprise,SA,Organic
16648,2025-12-14,2025-12-31,17,0,Pro,NA,Ads
16649,2025-06-06,2025-12-11,188,1,Basic,APAC,Organic
16650,2025-01-14,2025-05-23,129,1,Basic,NA,Ads
16651,2023-10-04,2025-02-14,499,1,Pro,LATAM,Organic
16652,2025-06-01,2025-09-27,118,1,Basic,NA,Organic
16653,2024-09-23,2025-01-15,114,1,Basic,EU,Social
16654,2024-07-23,2024-08-21,29,1,Basic,EU,Organic
16655,2023-06-25,2024-01-13,202,1,Pro,LATAM,Ads
16656,2024-07-19,2025-06-27,343,1,Basic,LATAM,Organic
16657,2025-02-09,2025-07-18,159,1,Pro,NA,Affiliate
16658,2023-09-19,2025-06-12,632,1,Basic,SA,Ads
16659,2024-06-14,2025-12-31,565,0,Basic,APAC,Social
16660,2025-06-09,2025-08-05,57,1,Basic,APAC,Organic
16661,2025-08-05,2025-12-31,148,0,Basic,LATAM,Organic
16662,2024-08-07,2025-04-16,252,1,Enterprise,NA,Ads
16663,2025-03-25,2025-12-31,281,0,Enterprise,EU,Social
16664,2023-10-29,2024-04-10,164,1,Basic,SA,Ads
16665,2024-09-19,2025-04-25,218,1,Basic,NA,Organic
16666,2024-07-26,2025-10-01,432,1,Enterprise,LATAM,Social
16667,2024-06-12,2024-10-14,124,1,Basic,LATAM,Ads
16668,2023-02-03,2023-02-25,22,1,Basic,NA,Ads
16669,2024-06-15,2025-04-10,299,1,Basic,LATAM,Referral
16670,2024-01-06,2025-12-31,725,0,Pro,NA,Ads
16671,2024-02-13,2024-09-23,223,1,Basic,APAC,Organic
16672,2024-09-08,2025-05-07,241,1,Pro,EU,Email
16673,2023-03-12,2024-08-15,522,1,Basic,NA,Organic
16674,2023-03-25,2025-06-08,806,1,Basic,LATAM,Organic
16675,2023-07-28,2024-08-27,396,1,Basic,EU,Organic
16676,2023-09-16,2024-10-27,407,1,Enterprise,EU,Organic
16677,2025-07-20,2025-12-31,164,0,Pro,LATAM,Ads
16678,2023-10-09,2024-07-17,282,1,Pro,NA,Email
16679,2024-01-29,2024-04-04,66,1,Basic,EU,Referral
16680,2024-02-22,2025-06-04,468,1,Basic,LATAM,Referral
16681,2025-05-08,2025-07-04,57,1,Basic,NA,Ads
16682,2024-09-17,2025-10-24,402,1,Basic,APAC,Social
16683,2024-07-15,2025-12-31,534,0,Enterprise,EU,Ads
16684,2025-04-11,2025-12-15,248,1,Basic,NA,Ads
16685,2025-07-29,2025-12-31,155,0,Pro,NA,Email
16686,2023-03-03,2025-12-31,1034,0,Basic,APAC,Referral
16687,2025-01-03,2025-03-26,82,1,Basic,NA,Social
16688,2025-02-20,2025-05-29,98,1,Pro,LATAM,Ads
16689,2024-06-22,2024-08-14,53,1,Basic,NA,Organic
16690,2024-08-19,2025-12-31,499,0,Basic,EU,Email
16691,2023-01-09,2024-05-01,478,1,Basic,NA,Referral
16692,2023-10-03,2024-01-17,106,1,Enterprise,APAC,Organic
16693,2023-08-15,2024-07-06,326,1,Basic,APAC,Affiliate
16694,2023-07-05,2025-01-03,548,1,Basic,MENA,Ads
16695,2024-08-13,2025-06-22,313,1,Pro,EU,Social
16696,2024-03-08,2025-07-19,498,1,Basic,NA,Ads
16697,2024-07-22,2025-12-31,527,0,Basic,LATAM,Email
16698,2024-10-17,2025-01-12,87,1,Basic,NA,Ads
16699,2023-12-22,2024-10-20,303,1,Basic,LATAM,Email
16700,2025-04-22,2025-12-31,253,0,Basic,SA,Affiliate
16701,2024-01-27,2025-05-31,490,1,Pro,NA,Email
16702,2024-08-01,2025-02-25,208,1,Basic,NA,Affiliate
16703,2024-02-24,2025-01-20,331,1,Basic,LATAM,Affiliate
16704,2023-06-13,2024-10-26,501,1,Basic,LATAM,Organic
16705,2025-02-17,2025-06-14,117,1,Basic,EU,Organic
16706,2024-09-29,2024-11-24,56,1,Basic,LATAM,Organic
16707,2023-01-17,2023-03-17,59,1,Basic,MENA,Ads
16708,2024-03-21,2025-03-20,364,1,Basic,EU,Ads
16709,2023-06-19,2023-08-01,43,1,Basic,APAC,Organic
16710,2023-12-06,2024-04-26,142,1,Basic,APAC,Organic
16711,2024-12-26,2025-12-31,370,0,Basic,NA,Referral
16712,2025-10-31,2025-12-31,61,0,Basic,EU,Organic
16713,2023-05-13,2025-12-31,963,0,Basic,APAC,Email
16714,2025-06-19,2025-12-31,195,0,Basic,APAC,Organic
16715,2024-10-01,2025-01-18,109,1,Pro,NA,Ads
16716,2025-04-02,2025-12-31,273,0,Pro,MENA,Ads
16717,2025-08-11,2025-10-26,76,1,Basic,APAC,Organic
16718,2023-03-20,2023-09-29,193,1,Enterprise,NA,Ads
16719,2023-12-12,2025-12-31,750,0,Enterprise,NA,Organic
16720,2024-08-31,2024-09-03,3,1,Basic,SA,Organic
16721,2024-09-30,2025-12-31,457,0,Basic,EU,Referral
16722,2025-11-13,2025-12-14,31,1,Pro,APAC,Social
16723,2023-05-11,2023-10-11,153,1,Basic,NA,Referral
16724,2023-12-22,2024-05-29,159,1,Basic,NA,Organic
16725,2025-08-01,2025-10-20,80,1,Enterprise,LATAM,Ads
16726,2023-05-30,2023-06-29,30,1,Pro,EU,Referral
16727,2023-02-19,2023-07-29,160,1,Basic,LATAM,Organic
16728,2024-04-08,2025-04-16,373,1,Pro,NA,Organic
16729,2024-03-30,2025-11-20,600,1,Basic,APAC,Email
16730,2023-12-01,2025-08-19,627,1,Enterprise,NA,Referral
16731,2024-10-29,2025-06-12,226,1,Basic,LATAM,Referral
16732,2023-11-23,2023-11-27,4,1,Basic,MENA,Organic
16733,2025-10-12,2025-12-31,80,0,Pro,APAC,Organic
16734,2023-12-02,2025-01-12,407,1,Basic,NA,Ads
16735,2024-10-27,2024-10-28,1,1,Basic,EU,Organic
16736,2025-09-21,2025-09-23,2,1,Basic,EU,Social
16737,2023-03-22,2025-12-31,1015,0,Basic,LATAM,Referral
16738,2023-03-28,2024-01-18,296,1,Enterprise,EU,Organic
16739,2023-09-15,2024-06-13,272,1,Basic,NA,Affiliate
16740,2025-09-17,2025-12-31,105,0,Basic,APAC,Ads
16741,2023-07-04,2024-12-24,539,1,Pro,APAC,Organic
16742,2024-11-28,2025-09-23,299,1,Basic,LATAM,Social
16743,2023-05-03,2023-07-23,81,1,Basic,MENA,Organic
16744,2024-08-27,2025-12-31,491,0,Basic,LATAM,Referral
16745,2024-05-29,2025-01-20,236,1,Basic,APAC,Ads
16746,2025-06-22,2025-11-10,141,1,Basic,EU,Affiliate
16747,2023-11-01,2024-09-26,330,1,Basic,LATAM,Ads
16748,2024-10-18,2024-12-22,65,1,Pro,NA,Ads
16749,2023-09-19,2024-03-03,166,1,Basic,APAC,Email
16750,2024-05-05,2024-08-28,115,1,Pro,EU,Affiliate
16751,2025-01-07,2025-08-28,233,1,Pro,NA,Social
16752,2025-11-20,2025-12-31,41,0,Basic,APAC,Ads
16753,2024-12-02,2025-12-31,394,0,Enterprise,APAC,Ads
16754,2025-06-05,2025-12-31,209,0,Basic,NA,Organic
16755,2023-01-12,2023-06-05,144,1,Pro,EU,Ads
16756,2023-04-01,2023-05-05,34,1,Basic,EU,Email
16757,2024-08-22,2024-11-04,74,1,Basic,APAC,Referral
16758,2023-10-28,2024-12-12,411,1,Enterprise,APAC,Affiliate
16759,2023-03-21,2024-07-29,496,1,Enterprise,NA,Affiliate
16760,2025-04-15,2025-12-31,260,0,Basic,NA,Organic
16761,2024-10-13,2025-02-15,125,1,Basic,APAC,Organic
16762,2024-03-08,2025-12-31,663,0,Enterprise,SA,Organic
16763,2024-02-21,2025-01-28,342,1,Basic,MENA,Affiliate
16764,2023-01-18,2023-04-22,94,1,Basic,EU,Ads
16765,2025-12-13,2025-12-31,18,0,Basic,EU,Email
16766,2025-01-15,2025-05-19,124,1,Pro,MENA,Ads
16767,2023-08-28,2024-09-24,393,1,Pro,EU,Organic
16768,2025-04-25,2025-12-31,250,0,Enterprise,NA,Email
16769,2024-02-22,2024-04-30,68,1,Basic,APAC,Ads
16770,2025-05-05,2025-06-10,36,1,Pro,EU,Social
16771,2024-08-21,2025-04-23,245,1,Basic,APAC,Organic
16772,2024-02-24,2025-03-15,385,1,Pro,APAC,Ads
16773,2023-08-04,2023-10-24,81,1,Basic,MENA,Referral
16774,2024-12-09,2025-01-09,31,1,Basic,NA,Ads
16775,2024-07-04,2024-08-17,44,1,Pro,EU,Affiliate
16776,2025-08-23,2025-12-31,130,0,Basic,APAC,Social
16777,2025-04-12,2025-12-31,263,0,Basic,EU,Affiliate
16778,2024-11-10,2025-12-31,416,0,Basic,APAC,Ads
16779,2024-05-01,2025-12-31,609,0,Pro,LATAM,Email
16780,2024-09-14,2025-03-04,171,1,Basic,EU,Email
16781,2023-08-07,2025-01-03,515,1,Basic,EU,Referral
16782,2024-12-21,2025-12-31,375,0,Basic,NA,Ads
16783,2024-01-16,2025-12-31,715,0,Pro,LATAM,Ads
16784,2023-03-28,2023-04-30,33,1,Basic,APAC,Affiliate
16785,2025-03-25,2025-03-25,0,1,Pro,APAC,Ads
16786,2024-02-15,2025-05-02,442,1,Enterprise,EU,Email
16787,2024-11-21,2024-11-30,9,1,Basic,EU,Affiliate
16788,2025-10-09,2025-12-31,83,0,Pro,NA,Organic
16789,2024-06-08,2025-12-30,570,1,Basic,NA,Referral
16790,2024-03-22,2025-01-20,304,1,Basic,EU,Ads
16791,2023-10-27,2025-12-31,796,0,Basic,NA,Organic
16792,2024-02-12,2025-12-31,688,0,Basic,NA,Ads
16793,2024-01-10,2024-12-30,355,1,Enterprise,LATAM,Social
16794,2023-08-21,2023-11-07,78,1,Pro,SA,Organic
16795,2024-09-29,2024-10-23,24,1,Enterprise,NA,Social
16796,2024-10-11,2025-12-31,446,0,Enterprise,NA,Referral
16797,2025-08-18,2025-12-20,124,1,Basic,MENA,Affiliate
16798,2025-12-08,2025-12-20,12,1,Basic,MENA,Social
16799,2023-07-05,2024-05-31,331,1,Basic,APAC,Email
16800,2023-03-19,2023-10-10,205,1,Pro,NA,Ads
16801,2023-07-13,2025-07-28,746,1,Basic,NA,Email
16802,2023-10-14,2023-12-09,56,1,Pro,MENA,Organic
16803,2023-09-07,2024-12-21,471,1,Pro,MENA,Organic
16804,2024-06-19,2025-12-31,560,0,Pro,APAC,Referral
16805,2023-10-27,2025-10-29,733,1,Basic,MENA,Email
16806,2025-03-19,2025-04-15,27,1,Basic,NA,Organic
16807,2024-04-02,2025-06-04,428,1,Basic,NA,Ads
16808,2024-11-21,2025-12-31,405,0,Enterprise,NA,Referral
16809,2024-12-18,2025-04-07,110,1,Basic,NA,Affiliate
16810,2023-02-09,2023-07-02,143,1,Pro,LATAM,Ads
16811,2023-04-18,2025-12-31,988,0,Enterprise,MENA,Referral
16812,2023-09-18,2024-06-21,277,1,Basic,NA,Ads
16813,2024-06-09,2024-06-20,11,1,Basic,EU,Affiliate
16814,2024-12-10,2025-12-31,386,0,Basic,EU,Ads
16815,2023-05-06,2025-12-31,970,0,Basic,NA,Ads
16816,2025-12-21,2025-12-31,10,0,Enterprise,LATAM,Ads
16817,2023-02-23,2025-06-20,848,1,Basic,EU,Referral
16818,2023-12-12,2025-03-25,469,1,Basic,EU,Email
16819,2023-05-16,2023-10-07,144,1,Basic,NA,Ads
16820,2023-11-26,2024-07-03,220,1,Basic,EU,Organic
16821,2023-05-16,2024-05-03,353,1,Basic,APAC,Affiliate
16822,2025-03-23,2025-06-30,99,1,Pro,NA,Organic
16823,2025-05-01,2025-12-31,244,0,Basic,NA,Social
16824,2025-05-20,2025-10-31,164,1,Pro,EU,Ads
16825,2025-06-10,2025-07-12,32,1,Basic,APAC,Email
16826,2024-09-26,2024-12-16,81,1,Basic,NA,Affiliate
16827,2024-10-30,2025-10-28,363,1,Pro,NA,Affiliate
16828,2025-11-06,2025-12-31,55,0,Basic,NA,Organic
16829,2023-09-26,2025-04-01,553,1,Basic,MENA,Ads
16830,2025-05-10,2025-12-31,235,0,Basic,NA,Ads
16831,2024-04-26,2024-09-19,146,1,Pro,NA,Affiliate
16832,2023-10-12,2025-07-12,639,1,Basic,LATAM,Organic
16833,2025-11-26,2025-12-31,35,0,Basic,LATAM,Referral
16834,2023-04-13,2025-12-31,993,0,Basic,EU,Social
16835,2025-03-02,2025-06-20,110,1,Basic,APAC,Organic
16836,2023-08-27,2023-12-18,113,1,Basic,EU,Ads
16837,2025-01-10,2025-01-18,8,1,Enterprise,NA,Organic
16838,2024-10-06,2025-12-31,451,0,Pro,EU,Email
16839,2025-05-31,2025-12-31,214,0,Basic,EU,Email
16840,2024-08-29,2025-01-12,136,1,Basic,NA,Organic
16841,2023-07-07,2023-09-01,56,1,Basic,NA,Organic
16842,2025-06-06,2025-12-31,208,0,Basic,LATAM,Organic
16843,2025-09-13,2025-12-09,87,1,Pro,EU,Referral
16844,2025-07-12,2025-10-15,95,1,Basic,NA,Referral
16845,2025-03-04,2025-12-31,302,0,Basic,LATAM,Referral
16846,2024-06-13,2024-07-22,39,1,Basic,NA,Ads
16847,2024-11-06,2024-12-10,34,1,Basic,NA,Organic
16848,2024-01-27,2025-04-03,432,1,Basic,LATAM,Organic
16849,2024-11-02,2025-12-31,424,0,Pro,NA,Referral
16850,2025-05-10,2025-05-28,18,1,Basic,APAC,Organic
16851,2024-04-10,2024-04-27,17,1,Basic,APAC,Organic
16852,2025-04-18,2025-12-31,257,0,Basic,NA,Ads
16853,2025-09-14,2025-10-13,29,1,Pro,NA,Organic
16854,2025-12-09,2025-12-31,22,0,Basic,EU,Ads
16855,2023-01-04,2023-07-02,179,1,Basic,APAC,Organic
16856,2025-05-01,2025-12-31,244,0,Basic,EU,Email
16857,2024-06-18,2025-12-31,561,0,Basic,NA,Ads
16858,2025-06-21,2025-12-31,193,0,Basic,EU,Ads
16859,2025-12-20,2025-12-31,11,0,Basic,NA,Referral
16860,2024-10-07,2025-04-29,204,1,Basic,LATAM,Social
16861,2023-01-24,2023-11-23,303,1,Basic,NA,Email
16862,2024-07-10,2024-07-29,19,1,Basic,MENA,Ads
16863,2024-11-21,2024-12-21,30,1,Pro,NA,Ads
16864,2023-12-22,2025-12-31,740,0,Basic,NA,Organic
16865,2025-05-19,2025-12-31,226,0,Basic,EU,Organic
16866,2025-07-29,2025-09-09,42,1,Basic,EU,Affiliate
16867,2024-07-28,2024-08-28,31,1,Pro,APAC,Ads
16868,2023-01-29,2025-12-31,1067,0,Enterprise,MENA,Social
16869,2023-12-23,2024-03-07,75,1,Pro,MENA,Ads
16870,2023-12-31,2024-06-06,158,1,Basic,NA,Ads
16871,2024-08-30,2025-12-31,488,0,Pro,NA,Referral
16872,2024-02-13,2025-09-01,566,1,Basic,MENA,Ads
16873,2024-07-20,2025-12-31,529,0,Basic,LATAM,Social
16874,2023-08-07,2025-04-01,603,1,Basic,NA,Ads
16875,2023-06-22,2023-08-06,45,1,Basic,LATAM,Ads
16876,2024-08-30,2025-02-02,156,1,Basic,APAC,Ads
16877,2025-11-01,2025-12-31,60,0,Basic,NA,Social
16878,2025-05-07,2025-12-31,238,0,Basic,MENA,Social
16879,2024-10-18,2025-12-31,439,0,Enterprise,NA,Social
16880,2025-08-26,2025-12-31,127,0,Basic,EU,Social
16881,2024-03-16,2025-12-31,655,0,Basic,APAC,Ads
16882,2024-09-08,2025-12-31,479,0,Enterprise,NA,Referral
16883,2023-08-14,2025-03-08,572,1,Pro,APAC,Affiliate
16884,2024-01-06,2024-09-17,255,1,Basic,APAC,Social
16885,2023-01-28,2024-01-03,340,1,Pro,NA,Ads
16886,2025-10-04,2025-12-31,88,0,Basic,EU,Ads
16887,2025-09-21,2025-12-31,101,0,Basic,APAC,Ads
16888,2023-01-16,2023-09-12,239,1,Pro,MENA,Referral
16889,2023-11-29,2024-04-08,131,1,Basic,LATAM,Referral
16890,2024-04-27,2024-10-02,158,1,Pro,NA,Referral
16891,2024-07-19,2025-12-31,530,0,Basic,APAC,Referral
16892,2023-04-24,2024-10-01,526,1,Pro,NA,Social
16893,2023-02-07,2023-03-09,30,1,Basic,NA,Social
16894,2024-03-29,2025-12-31,642,0,Enterprise,EU,Organic
16895,2025-01-11,2025-12-31,354,0,Basic,NA,Referral
16896,2023-06-15,2024-05-04,324,1,Enterprise,LATAM,Organic
